cluster_2	new_type	feature	cluster	type
2	technical	position uses technical knowledge	6	knowledge
2	technical	include sales knowledge	6	knowledge
2	technical	agronomic and technical knowledge	6	knowledge
2	technical	technical knowledge in terms	6	knowledge
2	technical	uses technical knowledge in	6	knowledge
2	technical	solutions share technical knowledge	6	knowledge
2	technical	technical knowledge of	6	knowledge
2	technical	technical knowledge of curry	6	knowledge
2	technical	knowledge including cross	6	knowledge
2	technical	technical knowledge by attending	6	knowledge
2	technical	technical knowledge of valeant	6	knowledge
2	technical	and knowledge including	6	knowledge
2	technical	include knowledge of the	6	knowledge
2	technical	to include knowledge of	6	knowledge
2	technical	technical professional knowledge	6	knowledge
2	technical	knowledge to include	6	knowledge
2	technical	to include knowledge	6	knowledge
2	technical	including knowledge	6	knowledge
2	technical	include knowledge	6	knowledge
2	technical	their technical repair knowledge	6	knowledge
2	technical	technical knowledge by	6	knowledge
2	technical	competencies technical professional knowledge	6	knowledge
2	technical	technical knowledge and	6	knowledge
2	technical	technical knowledge	6	knowledge
2	technical	include knowledge of	6	knowledge
2	technical	knowledge including	6	knowledge
2	technical	knowledge including competitive	6	knowledge
2	technical	good technical knowledge	6	knowledge
2	technical	and technical knowledge	6	knowledge
2	technical	technical knowledge in	6	knowledge
2	technical	services to include knowledge	6	knowledge
2	technical	including knowledge of	6	knowledge
1	product,company	product knowledge and exposure	6	knowledge
1	product,company	pricing product knowledge	6	knowledge
1	product,company	product knowledge champion	6	knowledge
1	product,company	product knowledge by holding	6	knowledge
1	product,company	product and technical knowledge	6	knowledge
1	product,company	product knowledge coaching	6	knowledge
1	product,company	product knowledge in assigned	6	knowledge
1	product,company	qualifications electrical product knowledge	6	knowledge
1	product,company	pricing product knowledge market	6	knowledge
1	product,company	product knowledge accessing	6	knowledge
1	product,company	proper product knowledge and	6	knowledge
1	product,company	proper product knowledge	6	knowledge
1	product,company	the product knowledge expert	6	knowledge
1	product,company	product knowledge and other	6	knowledge
1	product,company	the product knowledge	6	knowledge
1	product,company	product knowledge and financial	6	knowledge
1	product,company	product knowledge key accountabilities	6	knowledge
1	product,company	product knowledge and or	6	knowledge
1	product,company	product knowledge and meeting	6	knowledge
1	product,company	use product knowledge and	6	knowledge
1	product,company	tl product knowledge familiarity	6	knowledge
1	product,company	tl product knowledge	6	knowledge
1	product,company	product knowledge isi	6	knowledge
1	product,company	product knowledge isi or	6	knowledge
1	product,company	product knowledge key	6	knowledge
1	product,company	product knowledge champion event	6	knowledge
1	product,company	product knowledge accessing available	6	knowledge
1	product,company	product information have knowledge	6	knowledge
1	product,company	product knowledge and company	6	knowledge
1	product,company	product knowledge as	6	knowledge
1	product,company	product knowledge champions	6	knowledge
1	product,company	product knowledge in their	6	knowledge
1	product,company	product knowledge in the	6	knowledge
1	product,company	product knowledge in order	6	knowledge
1	product,company	your extensive product knowledge	6	knowledge
1	product,company	prospecting product knowledge as	6	knowledge
1	product,company	update product knowledge	6	knowledge
1	product,company	procedures develop product knowledge	6	knowledge
1	product,company	technical knowledge of product	6	knowledge
1	product,company	techniques and product knowledge	6	knowledge
1	product,company	prospecting product knowledge	6	knowledge
1	product,company	product knowledge champions event	6	knowledge
1	product,company	programs and product knowledge	6	knowledge
1	product,company	product knowledge about fit	6	knowledge
1	product,company	lifestyle use product knowledge	6	knowledge
1	product,company	technology installs product knowledge	6	knowledge
1	product,company	master product knowledge	6	knowledge
1	product,company	master product knowledge of	6	knowledge
1	product,company	new product knowledge	6	knowledge
1	product,company	new product knowledge deliver	6	knowledge
1	product,company	maintaining product knowledge accessing	6	knowledge
1	product,company	maintaining product knowledge	6	knowledge
1	product,company	territory proven product knowledge	6	knowledge
1	product,company	and tremendous product knowledge	6	knowledge
1	product,company	update product knowledge of	6	knowledge
1	product,company	skills insurance product knowledge	6	knowledge
1	product,company	upgrade industry product knowledge	6	knowledge
1	product,company	utilize product knowledge selling	6	knowledge
1	product,company	using product knowledge	6	knowledge
1	product,company	using product knowledge using	6	knowledge
1	product,company	using your product knowledge	6	knowledge
1	product,company	sales skills product knowledge	6	knowledge
1	product,company	depth of product knowledge	6	knowledge
1	product,company	solid product knowledge timely	6	knowledge
1	product,company	and utilize product knowledge	6	knowledge
1	product,company	and tl product knowledge	6	knowledge
1	product,company	skills good product knowledge	6	knowledge
1	product,company	service through product knowledge	6	knowledge
1	product,company	staff on product knowledge	6	knowledge
1	product,company	selling and product knowledge	6	knowledge
1	product,company	product knowledge including lighting	6	knowledge
1	product,company	service product knowledge	6	knowledge
1	product,company	product knowledge and maintain	6	knowledge
1	product,company	product knowledge as well	6	knowledge
1	product,company	proven product knowledge	6	knowledge
1	product,company	detailedsales product knowledge	6	knowledge
1	product,company	product knowledge inventory	6	knowledge
1	product,company	product knowledge to suggest	6	knowledge
1	product,company	recruiting product knowledge inventory	6	knowledge
1	product,company	experience and product knowledge	6	knowledge
1	product,company	product knowledge to include	6	knowledge
1	product,company	expert product knowledge	6	knowledge
1	product,company	detailedsales product knowledge including	6	knowledge
1	product,company	all product knowledge information	6	knowledge
1	product,company	all product knowledge trainings	6	knowledge
1	product,company	knowledge information product	6	knowledge
1	product,company	meetings product knowledge	6	knowledge
1	product,company	will use product knowledge	6	knowledge
1	product,company	be product knowledge	6	knowledge
1	product,company	use product knowledge to	6	knowledge
1	product,company	utilize product knowledge to	6	knowledge
1	product,company	product knowledge and assist	6	knowledge
1	product,company	of all product knowledge	6	knowledge
1	product,company	and product knowledge in	6	knowledge
1	product,company	they utilize product knowledge	6	knowledge
1	product,company	product knowledge inventory management	6	knowledge
1	product,company	product knowledge in business	6	knowledge
1	product,company	product knowledge trainings	6	knowledge
1	product,company	attend all product knowledge	6	knowledge
1	product,company	product knowledge to educate	6	knowledge
1	product,company	current product knowledge to	6	knowledge
1	product,company	maintain detailedsales product knowledge	6	knowledge
1	product,company	be product knowledge expert	6	knowledge
1	product,company	proven product knowledge in	6	knowledge
1	product,company	product knowledge trainings seminars	6	knowledge
1	product,company	product knowledge to provide	6	knowledge
1	product,company	knowledge information product promotions	6	knowledge
1	product,company	product knowledge in men	6	knowledge
1	product,company	knowledge of products throughout	6	knowledge
1	product,company	to date product knowledge	6	knowledge
1	product,company	product knowledge deliver	6	knowledge
1	product,company	product knowledge expert and	6	knowledge
1	product,company	product and trend knowledge	6	knowledge
1	product,company	product and service knowledge	6	knowledge
1	product,company	product knowledge during this	6	knowledge
1	product,company	product knowledge coaching and	6	knowledge
1	product,company	product knowledge cover	6	knowledge
1	product,company	product knowledge deliver exemplary	6	knowledge
1	product,company	product knowledge drive sales	6	knowledge
1	product,company	product knowledge description	6	knowledge
1	product,company	product knowledge description responsible	6	knowledge
1	product,company	product knowledge drive	6	knowledge
1	product,company	product knowledge familiarity	6	knowledge
1	product,company	product knowledge cover vacations	6	knowledge
1	product,company	product knowledge familiarity with	6	knowledge
1	product,company	product knowledge during	6	knowledge
1	product,company	product knowledge expert for	6	knowledge
1	product,company	knowledge of valeant products	6	knowledge
1	product,company	knowledge of wine products	6	knowledge
1	product,company	vendor product knowledge to	6	knowledge
1	product,company	product knowledge and sales	6	knowledge
1	product,company	current with product knowledge	6	knowledge
1	product,company	lean product knowledge of	6	knowledge
1	product,company	and sharing product knowledge	6	knowledge
1	product,company	to lean product knowledge	6	knowledge
1	product,company	solid product knowledge drive	6	knowledge
1	product,company	product and market knowledge	6	knowledge
1	product,company	training and product knowledge	6	knowledge
1	product,company	skills provide product knowledge	6	knowledge
1	product,company	maintain knowledge of products	6	knowledge
1	product,company	service product knowledge preferred	6	knowledge
1	product,company	skills product knowledge inventory	6	knowledge
1	product,company	product and customer knowledge	6	knowledge
1	product,company	maintaining knowledge of products	6	knowledge
1	product,company	product knowledge this	6	knowledge
1	product,company	management products excellent knowledge	6	knowledge
1	product,company	knowledge of product locations	6	knowledge
1	product,company	experience product knowledge and	6	knowledge
1	product,company	and new product knowledge	6	knowledge
1	product,company	experience product knowledge	6	knowledge
1	product,company	and nabisco product knowledge	6	knowledge
1	product,company	category and product knowledge	6	knowledge
1	product,company	attend meetings product knowledge	6	knowledge
1	product,company	audio visual product knowledge	6	knowledge
1	product,company	excellent knowledge of product	6	knowledge
1	product,company	and microsoft products knowledge	6	knowledge
1	product,company	expand knowledge of products	6	knowledge
1	product,company	gain product knowledge during	6	knowledge
1	product,company	gain product knowledge	6	knowledge
1	product,company	installs product knowledge and	6	knowledge
1	product,company	and master product knowledge	6	knowledge
1	product,company	installs product knowledge	6	knowledge
1	product,company	arrivals including product knowledge	6	knowledge
1	product,company	is the product knowledge	6	knowledge
1	product,company	industry product knowledge and	6	knowledge
1	product,company	good product knowledge	6	knowledge
1	product,company	knowledge of products sold	6	knowledge
1	product,company	knowledge of product capabilities	6	knowledge
1	product,company	financial analysis product knowledge	6	knowledge
1	product,company	knowledge of related product	6	knowledge
1	product,company	product knowledge you	6	knowledge
1	product,company	good product knowledge preferred	6	knowledge
1	product,company	knowledge advice and product	6	knowledge
1	product,company	industry product knowledge	6	knowledge
1	product,company	knowledge of new products	6	knowledge
1	product,company	needs product knowledge	6	knowledge
1	product,company	needs product knowledge people	6	knowledge
1	product,company	increase product knowledge and	6	knowledge
1	product,company	including product knowledge about	6	knowledge
1	product,company	including product knowledge	6	knowledge
1	product,company	etc use product knowledge	6	knowledge
1	product,company	insurance product knowledge	6	knowledge
1	product,company	insurance product knowledge and	6	knowledge
1	product,company	knowledge of olympus product	6	knowledge
1	product,company	tremendous product knowledge	6	knowledge
1	product,company	microsoft products knowledge understanding	6	knowledge
1	product,company	microsoft products knowledge	6	knowledge
1	product,company	knowledge of client products	6	knowledge
1	product,company	knowledge of microsoft products	6	knowledge
1	product,company	knowledge of offered products	6	knowledge
1	product,company	knowledge of multiple products	6	knowledge
1	product,company	trends and product knowledge	6	knowledge
1	product,company	nabisco product knowledge	6	knowledge
1	product,company	nabisco product knowledge to	6	knowledge
1	product,company	knowledge of company product	6	knowledge
1	product,company	knowledge of bank product	6	knowledge
1	product,company	knowledge of apple products	6	knowledge
1	product,company	solid product knowledge to	6	knowledge
1	product,company	tremendous product knowledge this	6	knowledge
1	product,company	knowledge of apple product	6	knowledge
1	product,company	interaction product knowledge	6	knowledge
1	product,company	relevant product knowledge	6	knowledge
1	product,company	interaction product knowledge coaching	6	knowledge
1	product,company	relevant product knowledge in	6	knowledge
1	product,company	structure product knowledge	6	knowledge
1	product,company	sales increase product knowledge	6	knowledge
1	product,company	required proven product knowledge	6	knowledge
1	product,company	superior product knowledge tocustomers	6	knowledge
1	product,company	structure product knowledge and	6	knowledge
1	product,company	strong knowledge of products	6	knowledge
1	product,company	strong product technical knowledge	6	knowledge
1	product,company	analysis product knowledge	6	knowledge
1	product,company	knowledge or experiencemp product	6	knowledge
1	product,company	knowledge or experience product	6	knowledge
1	product,company	visual product knowledge ability	6	knowledge
1	product,company	visual product knowledge	6	knowledge
1	product,company	knowledge of product delivery	6	knowledge
1	product,company	knowledge of products pricing	6	knowledge
1	product,company	extensive product knowledge you	6	knowledge
1	product,company	knowledge of product offerings	6	knowledge
1	product,company	knowledge of investment products	6	knowledge
1	product,company	knowledge of hsps products	6	knowledge
1	product,company	product knowledge process customer	6	knowledge
1	product,company	products and being knowledgeable	6	knowledge
1	product,company	product knowledge this is	6	knowledge
1	product,company	product knowledge timely	6	knowledge
1	product,company	product knowledge timely and	6	knowledge
1	product,company	product knowledge selling skills	6	knowledge
1	product,company	product knowledge stores	6	knowledge
1	product,company	product knowledge on	6	knowledge
1	product,company	product knowledge using	6	knowledge
1	product,company	product knowledge tocustomers to	6	knowledge
